Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
226	27	i just want the tide.	ask_help	00:19:23,362	00:19:24,731	superstore	superstore person2
227	2	no, if i let you leave early, then i have to take somebody off register, to cover your section.	refuse	00:19:56,328	00:20:00,399	superstore	Garrett
228	0	cloud 9's new bath towels are extra fluffy and made from recycled other towels.	inform	00:20:22,889	00:20:27,093	superstore	Kelly
228	1	and here to talk to us about them is famous actor, al pacino.	inform	00:20:27,126	00:20:30,997	superstore	Kelly
228	2	how's hollywood, al?	ask_opinions	00:20:31,030	00:20:32,965	superstore	Kelly
229	0	it's like a potent blend of bo, pizza rolls, and misogyny.	taunt	00:01:22,249	00:01:25,986	superstore	Dina
229	4	they're going to sell out before my shift is over.	complain	00:01:51,044	00:01:53,046	superstore	Amy
229	5	i guess i'll just wait until we get another restock.	complain	00:01:56,950	00:01:58,986	superstore	Amy
229	6	oh, but you shouldn't have to.	oppose	00:01:59,019	00:02:00,821	superstore	Jonah
229	8	okay, you're right, i do deserve this.	complain	00:02:08,962	00:02:10,798	superstore	Amy
229	10	oh, yep, urine.	leave	00:02:16,069	00:02:19,740	superstore	Amy
232	0	come on.	complain	00:03:47,260	00:03:52,065	superstore	Amy
232	2	we crawl through the tunnel and then we jimmy the door--	advise	00:04:31,939	00:04:34,408	superstore	Amy
232	4	yeah, it's going to be the adventure of a lifetime.	leave	00:04:42,750	00:04:44,718	superstore	Amy
233	0	what i'm trying to do right now is find a hollow spot, okay?	inform	00:05:12,946	00:05:18,018	superstore	Jonah
235	1	he's been nominated for like, five dice awards.	introduce	00:06:19,379	00:06:21,815	superstore	Garrett
235	2	that's like if you met j. lo.	introduce	00:06:24,017	00:06:25,552	superstore	Garrett
235	3	i mean, i do, she's flawless. but expand your mind.	explain	00:06:28,521	00:06:31,291	superstore	Nico
235	5	tell me everything he said.	arrange	00:06:34,561	00:06:37,430	superstore	Garrett
235	6	fine, ugh.	agree	00:06:37,464	00:06:39,232	superstore	Nico
235	7	so, apparently, he doesn't think his taurus has enough power.	inform	00:06:47,607	00:06:51,311	superstore	Nico
237	2	well, this is weird. according to the blueprints, there should be a ladder, like, right here.	introduce	00:07:29,349	00:07:36,489	superstore	Jonah
237	3	oh, yes, right there.	introduce	00:07:39,059	00:07:42,362	superstore	Jonah
239	3	yeah, i don't see you.	agree	00:10:00,700	00:10:02,502	superstore	Dina
239	6	there's a customer who's trying to get my attention.	explain	00:10:14,581	00:10:17,217	superstore	Amy
239	7	i--i need a lawnmower.	ask_help	00:10:19,786	00:10:23,123	superstore	Jonah
241	0	i just want everyone to know that i do not agree with this guy.	oppose	00:11:28,788	00:11:31,824	superstore	Garrett
241	2	no one knows. yeah, women are crazy.	complain	00:11:34,194	00:11:36,396	superstore	Glenn
241	4	okay, these are all good points, but i think that maybe we need a woman's perspective.	inform	00:11:56,483	00:12:01,821	superstore	Glenn
241	9	oh, boy.	taunt	00:12:42,028	00:12:43,396	superstore	Dina
241	11	i want everybody to know, i am not with this guy.	inform	00:12:53,940	00:12:56,042	superstore	superstore person4
242	4	shut up.	prevent	00:13:29,609	00:13:31,511	superstore	Amy
242	7	oh, i used to love these when i was a kid, before everything had to be so damn healthy.	introduce	00:13:39,652	00:13:43,356	superstore	Amy
245	0	there it is.	introduce	00:17:06,426	00:17:07,160	superstore	Jonah
245	5	excuse us.	apologise	00:17:29,749	00:17:33,085	superstore	Amy
248	1	oh, okay, then i guess you won't want this.	introduce	00:20:16,015	00:20:18,851	superstore	Jonah
248	7	let's do it tomorrow. play the game.	invite	00:20:47,279	00:20:50,349	superstore	Amy
248	11	what, have you got a crush on jonah or something?	care	00:21:07,466	00:21:11,738	superstore	Dina
249	3	american cheese, cheddar cheese, pizza cheese.	introduce	00:00:14,848	00:00:18,151	superstore	Marcus
249	4	you're throwing me off.	joke	00:00:36,604	00:00:39,773	superstore	Marcus
249	5	human cheese!	introduce	00:00:46,313	00:00:48,682	superstore	Marcus
249	6	oh, my god, is that what this is?	doubt	00:00:48,716	00:00:50,718	superstore	Jonah
249	7	i've had five samples already.	complain	00:00:50,751	00:00:52,786	superstore	Glenn
249	9	so who's ready to invest in the breast?	invite	00:01:00,661	00:01:05,633	superstore	Marcus
249	10	it'll be udder-ly amazing!	praise	00:01:05,666	00:01:08,335	superstore	Marcus
249	11	dried milk.	introduce	00:01:25,753	00:01:27,354	superstore	Marcus
250	5	oh, my god, kel, you know i'm, like, the joker of the store.	explain	00:03:01,749	00:03:05,085	superstore	Amy
250	7	no, because i joke around with everyone, especially my friends.	explain	00:03:09,957	00:03:14,828	superstore	Amy
250	9	you cutie.	praise	00:03:17,164	00:03:18,498	superstore	Amy
250	11	well, it was probably just a faulty anchor.	comfort	00:03:30,143	00:03:33,180	superstore	Amy
251	1	no.	oppose	00:03:49,396	00:03:50,363	superstore	Marcus
251	2	who's ready to join the boob cheese revolution?	invite	00:03:52,032	00:03:55,035	superstore	Marcus
251	4	that guy has a real gay dothraki vibe going, and #intoit.	taunt	00:03:58,138	00:04:02,275	superstore	Nico
251	5	do it. do it. do it. do it.	invite	00:04:07,480	00:04:13,286	superstore	Marcus
252	2	yes, i did.	agree	00:04:42,115	00:04:44,885	superstore	Amy
252	3	i really, really didn't think that one through.	apologise	00:04:44,918	00:04:47,554	superstore	Amy
253	1	oh, this is about the jonah crush.	taunt	00:05:24,424	00:05:26,994	superstore	Dina
253	8	no, dina, really, i'm good. i trust you.	leave	00:05:58,225	00:06:00,460	superstore	Amy
253	9	well, now i'm like a sprinkler.	joke	00:06:00,493	00:06:02,095	superstore	Dina
254	0	does it hurt when you rotate it?	care	00:06:03,663	00:06:05,232	superstore	Jonah
254	2	i got assaulted by a giant pot of gold.	complain	00:06:06,599	00:06:08,936	superstore	Nico
254	9	i mean, you are relentless and annoying.	taunt	00:06:41,651	00:06:43,420	superstore	Nico
254	11	it's not, but, you know, you hear what you want to hear.	oppose	00:06:48,325	00:06:50,893	superstore	Nico
255	0	i feel so bad. i didn't know mateo was gonna get hurt when you took the blame.	apologise	00:06:58,401	00:07:02,505	superstore	Kelly
255	2	well, i am taking you out for drinks tonight as a thank-you.	invite	00:07:09,512	00:07:12,649	superstore	Kelly
255	3	you, me, half-off margaritas. like i always say, there's nothing a little dancing on a bar can't solve.	invite	00:07:12,682	00:07:17,854	superstore	Kelly
255	5	i mean, that is very wise and well-observed.	explain	00:07:21,691	00:07:24,794	superstore	Amy
255	7	i'll just text you tonight about what i'm thinking of wearing.	leave	00:07:33,436	00:07:37,607	superstore	Kelly
255	8	see, she does not suspect a thing.	flaunt	00:07:37,640	00:07:40,977	superstore	Dina
255	9	all right.	acknowledge	00:07:41,010	00:07:42,945	superstore	Amy
257	0	i'm sorry, why is jonah here?	care	00:08:02,599	00:08:04,834	superstore	Jeff
257	7	but we want the real money. yes.	emphasize	00:08:40,520	00:08:42,822	superstore	Jonah
258	1	i thought i'd have sandra work with you.	arrange	00:09:02,142	00:09:04,511	superstore	Glenn
258	2	oh, no, that's okay. i got this.	refuse	00:09:04,544	00:09:07,114	superstore	Amy
258	3	yeah, but wouldn't it be nice to have some company?	advise	00:09:07,147	00:09:09,749	superstore	Glenn
258	4	you know, someone to help you and watch over you?	advise	00:09:09,782	00:09:13,720	superstore	Glenn
258	5	oh, okay. i see.	acknowledge	00:09:13,753	00:09:17,124	superstore	Amy
258	9	right.	agree	00:09:29,302	00:09:30,770	superstore	Glenn
259	8	good sparring with you, buddy. all right.	leave	00:10:25,492	00:10:28,828	superstore	Jeff
263	4	that's not a bad idea.	praise	00:12:47,734	00:12:50,637	superstore	Marcus
264	4	i understand. the answer is still no.	inform	00:13:30,109	00:13:32,645	superstore	Nico
264	6	that's the cap.	inform	00:13:38,751	00:13:40,420	superstore	Jeff
264	8	sweet dreams thinking about that.	taunt	00:14:02,409	00:14:04,644	superstore	Jeff
265	0	i heard about you and adam, and i just wanted to say i hope everything's okay.	comfort	00:14:18,858	00:14:23,095	superstore	superstore person1
265	2	i need a urine sample from you.	ask_help	00:14:28,468	00:14:30,837	superstore	Dina
265	4	no, dina, this isn't really the best time for this.	prevent	00:14:33,740	00:14:36,876	superstore	Amy
265	5	hey, that's what happens when you keep screwing up on the job.	criticize	00:14:36,909	00:14:39,412	superstore	Dina
268	0	sandra, your tushie needs to be closer to the ground.	inform	00:16:40,667	00:16:43,770	superstore	Glenn
268	2	elias, bend both your knees, not just the one.	inform	00:16:54,313	00:16:56,983	superstore	Glenn
268	3	i just feel so guilty. i mean, i almost feel like maybe i should tell glenn that i was the one that messed up the signs.	apologise	00:16:57,016	00:17:03,189	superstore	Kelly
268	6	oh, did i say there was no point?	doubt	00:17:09,361	00:17:11,764	superstore	Amy
268	11	how far back do we go?	doubt	00:17:42,228	00:17:43,963	superstore	Kelly
268	12	right, yeah.	acknowledge	00:17:49,669	00:17:51,871	superstore	Kelly
269	1	no, i mean i'm over taking the blame for kelly's mistake.	oppose	00:18:05,151	00:18:07,620	superstore	Amy
269	8	she's growing up.	praise	00:18:42,989	00:18:45,692	superstore	Dina
270	1	i can't. i still know it's coming.	refuse	00:18:49,896	00:18:52,364	superstore	Marcus
270	7	it'll never really be called off, ever.	inform	00:19:19,458	00:19:22,461	superstore	Garrett
271	0	i thought it was $50,000.	doubt	00:19:48,955	00:19:50,923	superstore	Nico
271	2	oh, no, no, no, no, no, you can't--you can't do that.	prevent	00:19:57,529	00:20:00,900	superstore	Nico
274	1	for all i know, he's reported me by now.	complain	00:01:03,964	00:01:05,766	superstore	Nico
274	2	i'm sure he didn't. if he did, then, you know, a bunch of guys in uniform would've busted in here by now all like,  everyone, down on the ground!	comfort	00:01:05,799	00:01:12,673	superstore	Cheyenne
274	4	and then, you'd probably get sent to guantanamo.	warn	00:01:21,414	00:01:24,017	superstore	Cheyenne
275	0	you know i have the power to fire you.	warn	00:01:38,732	00:01:41,301	superstore	Amy
275	7	hey, corey, you stole my condom joke.	complain	00:02:17,838	00:02:20,373	superstore	Sandra
276	2	what i'm talking about is something else.	inform	00:03:16,897	00:03:18,365	superstore	Dina
276	6	that's why anyone who comes to us today and admits to doing something wrong will be granted full amnesty.	explain	00:03:31,945	00:03:38,218	superstore	Dina
276	7	no, i promise, you will not be punished, i swear on the-on the grave of my father.	inform	00:03:44,557	00:03:50,463	superstore	Glenn
277	9	well, we don't sell boats, but i like that you're thinking bigger.	praise	00:04:43,116	00:04:46,019	superstore	Garrett
277	10	right.	acknowledge	00:04:46,053	00:04:46,954	superstore	Cheyenne
279	0	it's all cryptocurrency now, ya dino.	taunt	00:05:19,953	00:05:22,022	superstore	Dina
279	2	i have kind of a shrimp emergency.	ask_help	00:05:23,623	00:05:25,325	superstore	superstore person1
279	6	all right, let's all take a number.	inform	00:05:32,632	00:05:35,368	superstore	Dina
279	7	we're gonna get to everyone.	inform	00:05:35,402	00:05:37,604	superstore	Dina
280	2	so, i know this may come as a surprise, but i actually got teased a lot in middle school.	comfort	00:06:32,092	00:06:36,629	superstore	Jonah
280	7	uh-oh, hope i'm not interrupting anything.	joke	00:07:04,224	00:07:07,727	superstore	Sandra
283	2	oh, yeah, bangin' and proud of it.	acknowledge	00:10:49,316	00:10:51,551	superstore	Amy
283	3	watch out, cloud 9's about to get real hot up in here!	joke	00:10:51,584	00:10:54,587	superstore	Amy
283	5	come on, you guys, you're being annoying now.	complain	00:10:59,392	00:11:00,727	superstore	superstore person2
284	14	and i don't care what you've done.	inform	00:13:17,564	00:13:20,333	superstore	superstore person4
284	18	all right.	acknowledge	00:13:30,843	00:13:32,111	superstore	Sandra
284	19	now, sandra, it--it says here that you wanna kill a coworker named carol.	confirm	00:13:32,144	00:13:38,585	superstore	superstore person4
284	28	blow out the sin!	inform	00:14:27,634	00:14:29,936	superstore	superstore person4
284	31	i think it just got a little lighter in here.	inform	00:14:37,043	00:14:39,178	superstore	superstore person4
284	39	actually, we christians believe that all people are sinners.	inform	00:15:11,243	00:15:14,180	superstore	superstore person4
284	58	okay.	acknowledge	00:16:27,219	00:16:28,921	superstore	superstore person4
284	68	yeah, no, i--i-i know your name, obviously.	emphasize	00:17:37,390	00:17:39,326	superstore	Jonah
285	7	get it?	confirm	00:18:39,118	00:18:40,787	superstore	Amy
286	0	watching your world view get shattered has been the highlight of my year, and that includes meeting that balki guy.	taunt	00:18:43,422	00:18:50,229	superstore	Dina
286	4	so, you've never gotten stoned at work or--or hit golf balls off the checkout?	doubt	00:19:08,180	00:19:13,285	superstore	Glenn
286	6	no.	oppose	00:19:19,058	00:19:20,426	superstore	Garrett
286	8	garrett... you little rule follower.	praise	00:19:25,431	00:19:28,835	superstore	Glenn
286	10	his ability to delude himself is the only impressive thing about him.	taunt	00:19:35,407	00:19:38,778	superstore	Dina
289	1	we're meeting for lunch today, and he's bringing a friend.	plan	00:03:25,313	00:03:29,056	superstore	Dina
289	2	no, no, no. no, no.	refuse	00:03:34,061	00:03:35,845	superstore	Amy
289	6	how nice. um, you know what, dina, actually, i think i'm going to pass.	refuse	00:03:49,598	00:03:54,037	superstore	Amy
291	0	wow, he is so hot. is he a model?	praise	00:05:43,451	00:05:46,541	superstore	Justine
291	6	okay, justine, you're back in.	arrange	00:06:11,522	00:06:13,089	superstore	Dina
295	2	who here would like to come with me, and join the target family?	inform	00:11:46,988	00:11:51,862	superstore	Jeff
295	11	i'll go with you, jeff.	plan	00:12:29,987	00:12:31,554	superstore	Sandra
295	14	sandra, he doesn't really want you.	emphasize	00:12:38,300	00:12:40,911	superstore	Glenn
297	4	you've got jokes. well, i am upset about how much movie tickets cost me these days, so maybe i could take advantage of his senior discount.	joke	00:13:55,421	00:14:02,341	superstore	Amy
300	3	hey, sorry, you can't eat food on the display furniture.	prevent	00:19:52,603	00:19:55,781	superstore	superstore person2
300	4	oh, hey, owen, it's okay. these are my cloud 9 friends.	introduce	00:19:55,824	00:19:58,827	superstore	Cheyenne
300	8	yeah.	acknowledge	00:20:21,981	00:20:24,244	superstore	superstore person2
300	10	exactly, jeff who.	emphasize	00:20:28,988	00:20:31,773	superstore	Glenn
302	0	yeah, and her shoes made a lot of noise.	complain	00:01:53,308	00:01:55,223	superstore	Sandra
302	2	it's 2018.	taunt	00:02:00,184	00:02:02,317	superstore	Amy
302	4	to be honest, i really liked her shoes.	praise	00:02:03,710	00:02:05,363	superstore	Sandra
302	7	that's total crap.	oppose	00:02:13,502	00:02:15,199	superstore	Myrtle
302	10	they danced in circles or side by side.	introduce	00:02:20,727	00:02:23,555	superstore	Myrtle
302	13	name one picture where ginger rogers was better than rita hayworth.	arrange	00:02:32,021	00:02:35,981	superstore	Myrtle
302	14	ginger rogers was nothing.	leave	00:02:38,048	00:02:41,182	superstore	Myrtle
303	2	who cares if you're bad at one thing?	comfort	00:03:04,314	00:03:06,360	superstore	Cheyenne
303	4	my upm score is a five.	inform	00:03:09,806	00:03:12,374	superstore	Nico
303	5	even i got a 30.	taunt	00:03:12,417	00:03:14,637	superstore	Garrett
303	6	well, you have better hand-eye coordination.	praise	00:03:14,681	00:03:16,378	superstore	Nico
303	7	same diff. they're just ugly people floating in space.	taunt	00:03:20,469	00:03:23,124	superstore	Nico
304	4	yeah, anytime.	leave	00:03:45,320	00:03:47,539	superstore	Amy
304	6	i'm kidding.	joke	00:03:59,682	00:04:01,336	superstore	superstore person1
304	10	arby's has the meats, but amy's got the deets.	joke	00:04:16,830	00:04:19,659	superstore	Amy
305	0	hey, i just wanted to make sure we're on the same page about keeping this whole situation from laurie.	inform	00:04:23,227	00:04:29,016	superstore	Dina
306	1	justine is a hard worker.	introduce	00:05:14,509	00:05:15,858	superstore	Amy
306	8	oh, okay. phew.	agree	00:05:51,198	00:05:53,026	superstore	Amy
306	9	i'm not, like, gonna literally cut her.	explain	00:05:53,069	00:05:55,332	superstore	superstore person1
307	4	i don't know what's inside of her mind.	complain	00:06:19,966	00:06:22,533	superstore	Amy
307	9	so you led with,  myrtle's not good at her job?	criticize	00:06:33,109	00:06:35,590	superstore	Jonah
309	8	i had a lot of sodium that morning.	explain	00:08:07,769	00:08:09,727	superstore	Nico
310	1	there used to be really high infant mortality.	warn	00:08:17,409	00:08:19,411	superstore	Sandra
310	2	fine, i'll go get justine to help.	ask_help	00:08:19,455	00:08:21,022	superstore	Dina
310	3	no, no!	prevent	00:08:21,565	00:08:22,958	superstore	Sandra
310	9	this is clearly a baby bump.	introduce	00:08:37,929	00:08:39,540	superstore	Dina
311	1	oh, okay, but what about a perfect day in the store?	ask_opinions	00:09:00,387	00:09:04,782	superstore	Glenn
311	3	hey, myrtle, you borrowed some scissors, and i need them back.	ask_help	00:09:08,308	00:09:10,788	superstore	Garrett
312	2	she is an invaluable asset to this store.	inform	00:09:28,937	00:09:30,982	superstore	Amy
312	7	give it a try.	leave	00:09:59,837	00:10:00,925	superstore	superstore person1
312	8	tinkerbell.	joke	00:10:03,580	00:10:05,539	superstore	Jonah
313	8	mama smells the bacon 'cause papa found the pork!	joke	00:10:52,194	00:10:55,458	superstore	Amy
313	9	neither do i, but mama can't stop.	joke	00:10:58,679	00:11:01,247	superstore	Amy
314	1	fine. can we just change the scores so we can get out of here?	ask_help	00:11:10,865	00:11:14,477	superstore	Nico
314	7	this is my tonya harding moment, and i've gotta claw my way to the top.	flaunt	00:11:37,239	00:11:40,677	superstore	Nico
314	8	okay.	acknowledge	00:11:40,721	00:11:41,896	superstore	Nico
315	1	do you have any sugar?	ask_help	00:11:52,602	00:11:54,125	superstore	superstore person1
315	2	my coffee is black with an 80% chance of cream.	explain	00:11:54,169	00:11:57,520	superstore	superstore person1
315	4	isn't that channel 4 weatherman skipper sailes in our very store?	introduce	00:12:02,830	00:12:08,314	superstore	Glenn
315	7	hey, it's cool.	praise	00:12:16,452	00:12:17,975	superstore	superstore person1
316	3	no, it's light.	refuse	00:12:51,792	00:12:53,315	superstore	Dina
316	9	just have to, uh, use the restroom.	leave	00:13:14,684	00:13:16,643	superstore	Dina
316	10	so maybe we can discuss that later.	advise	00:13:16,686	00:13:18,862	superstore	Dina
316	11	great.	praise	00:13:21,343	00:13:22,736	superstore	Dina
318	1	and all good things must come to an end.	comfort	00:15:03,663	00:15:07,231	superstore	Glenn
319	1	your score's very impressive.	inform	00:15:42,963	00:15:44,443	superstore	superstore person1
319	5	that's so stupid.	joke	00:15:56,803	00:15:59,240	superstore	Cheyenne
319	7	hey, you know what would be a good idea?	advise	00:16:05,616	00:16:07,140	superstore	Garrett
319	9	okay, excellent. yes.	praise	00:16:13,320	00:16:14,799	superstore	superstore person1
320	0	great.	praise	00:17:11,399	00:17:13,401	superstore	Nico
320	1	you don't wanna start with cold muscles.	explain	00:17:20,626	00:17:22,062	superstore	Nico
320	3	okay.	acknowledge	00:17:26,066	00:17:27,676	superstore	Nico
320	4	oh. ah, looks like it's broken.	inform	00:17:38,295	00:17:41,516	superstore	Nico
324	3	how did you guys even send each other naked photos of yourselves?	doubt	00:02:10,804	00:02:14,808	superstore	Cheyenne
324	5	oh, my god. so much effort.	taunt	00:02:16,157	00:02:18,942	superstore	Cheyenne
325	2	gosh, what intricate work.	taunt	00:02:49,538	00:02:53,107	superstore	Dina
325	4	you know what? i actually can't accept this.	refuse	00:02:58,460	00:03:00,984	superstore	Dina
325	5	and i do not want this in my home.	refuse	00:03:04,727	00:03:06,990	superstore	Dina
326	2	hey, were you guys talking about jerry?	care	00:03:59,434	00:04:01,392	superstore	Glenn
327	1	thanks, yeah. would you like a taste?	invite	00:04:43,347	00:04:46,568	superstore	superstore person2
327	5	no. i guess if you're not used to drinking craft beer, it might take a little time for your palate to adjust.	oppose	00:05:03,846	00:05:10,200	superstore	superstore person2
329	0	so it seems like, uh, jerusha's sales seem to be picking up a little bit, huh?	confirm	00:05:25,520	00:05:29,785	superstore	Jonah
329	5	no, of course not, but there's--	explain	00:05:47,498	00:05:49,152	superstore	Jonah
329	6	i think what i'm saying is, just be careful how you use your power.	advise	00:06:05,690	00:06:10,086	superstore	Jonah
332	2	i felt pressured to buy cookies from your foster kids.	complain	00:08:40,454	00:08:42,673	superstore	Justine
332	4	you made me take care of the tropical fish that you raised even though i can't afford the tank maintenance.	complain	00:08:53,597	00:08:59,690	superstore	Kelly
332	5	i had to take out a loan.	complain	00:08:59,734	00:09:01,301	superstore	Kelly
332	6	my sister was in labor, and you needed me to change your screensaver to flying toasters.	complain	00:09:01,344	00:09:06,741	superstore	Sandra
332	7	she gave birth in her tub.	complain	00:09:06,784	00:09:09,439	superstore	Sandra
332	10	i'll never pressure you again.	inform	00:09:13,487	00:09:15,097	superstore	Glenn
332	12	i had to sit down in the shower.	complain	00:09:23,149	00:09:25,151	superstore	Justine
333	1	i can do scarves with birds on them.	introduce	00:09:29,633	00:09:32,506	superstore	superstore person1
333	2	what about a scarf with a squirrel on it?	ask_help	00:09:32,549	00:09:35,204	superstore	superstore person2
333	3	no.	oppose	00:09:35,248	00:09:36,510	superstore	superstore person1
333	5	but no, i just don't feel comfortable with that.	refuse	00:09:40,166	00:09:42,559	superstore	superstore person1
337	4	know what i mean? ay, ay, ay!	joke	00:13:06,720	00:13:09,026	superstore	Justine
338	5	life is a highway.	joke	00:14:12,568	00:14:15,658	superstore	Garrett
339	0	excuse me. how much can i buy for $200?	ask_help	00:14:33,459	00:14:36,418	superstore	superstore person1
339	3	who asked you to get involved?	criticize	00:14:54,393	00:14:56,177	superstore	superstore person1
339	4	it's okay. i--i just want everybody to be happy.	explain	00:14:59,963	00:15:02,575	superstore	Glenn
341	0	yeah, well...	acknowledge	00:17:06,612	00:17:08,396	superstore	Jonah
341	1	hang in there.	comfort	00:17:09,702	00:17:11,704	superstore	Jonah
341	3	oh, no, no, no, i couldn't.	refuse	00:17:20,103	00:17:23,019	superstore	Jonah
344	2	uh, yeah.	agree	00:20:02,570	00:20:04,833	superstore	Amy
344	4	my parents never made me speak it in the house, and i really don't feel like i should be made to feel guilty about that, okay?	complain	00:20:33,644	00:20:38,780	superstore	Amy
344	5	i was just asking if you're cool driving for an hour to this barbecue place i like.	explain	00:20:38,824	00:20:42,262	superstore	superstore person1
347	1	those are like, the random ones that no one picks, so that's kind of a good plan.	praise	00:02:15,972	00:02:19,758	superstore	Nico
347	2	hey, if you won, do you think we'd still be friends?	confirm	00:02:21,542	00:02:24,719	superstore	Cheyenne
348	4	no, no, no, no, i just meant like, a hypothetical world where you're not there.	explain	00:03:13,910	00:03:18,001	superstore	Jonah
348	7	i can't take this much romance.	taunt	00:03:27,445	00:03:29,447	superstore	Kelly
349	5	how do these toilet stools work?	ask_help	00:04:15,972	00:04:18,018	superstore	superstore person2
350	3	check out this text from colleen at the bel-ridge store.	introduce	00:04:32,946	00:04:35,426	superstore	Dina
351	5	okay, well, i will give it a try.	plan	00:05:17,251	00:05:19,253	superstore	superstore person2
351	10	aw, amy. come here.	comfort	00:05:38,054	00:05:40,622	superstore	Glenn
352	0	some of my cousins might try to kill me for the money, but with installments, they'll need me alive.	joke	00:06:05,260	00:06:09,351	superstore	Nico
352	2	like, maybe a robot that plays music and is also your dentist and stuff.	advise	00:06:13,785	00:06:18,703	superstore	Cheyenne
352	3	or a yacht, but the captain is an ape wearing a sailor hat.	advise	00:06:18,747	00:06:22,490	superstore	Cheyenne
353	0	okay, yeah, i'll just mention it to her the next time she's here.	plan	00:06:55,915	00:06:58,874	superstore	Amy
353	6	my mouth is watering. i can't be around these.	leave	00:07:13,106	00:07:17,240	superstore	Amy
356	4	take it away, amy.	arrange	00:09:12,007	00:09:14,227	superstore	Jonah
356	6	listen, could you just tell her that i called?	ask_help	00:09:20,711	00:09:22,626	superstore	Amy
357	1	no matter how much you make, it never seems like enough.	inform	00:09:35,813	00:09:38,903	superstore	Glenn
357	2	but with a little planning, you'll see that a budget is like a raise you give yourself.	inform	00:09:38,947	00:09:43,691	superstore	Glenn
357	4	we'll call her penny wise.	inform	00:09:55,398	00:09:58,053	superstore	Glenn
357	5	oh, because she's a killer clown that lives in the sewer?	joke	00:09:58,097	00:10:00,316	superstore	Garrett
357	12	so we're supposed to live on under $4 a day for food?	confirm	00:10:18,029	00:10:20,728	superstore	Nico
357	15	i eat two-week-old unrefrigerated lobster.	complain	00:10:35,090	00:10:37,527	superstore	Marcus
357	16	i'm going to get sick.	complain	00:10:37,571	00:10:39,225	superstore	Marcus
360	6	but pushy people are the ones that get what they want.	emphasize	00:12:43,871	00:12:46,874	superstore	Jonah
360	7	okay, fine. but you're coming with me.	arrange	00:12:52,662	00:12:55,230	superstore	Amy
361	2	hey, sandra, how much does the employee who sells a winning lotto ticket get?	ask_help	00:13:24,085	00:13:28,394	superstore	Dina
361	5	i didn't ask you to do anything.	leave	00:13:38,317	00:13:40,319	superstore	Dina
363	1	no.	oppose	00:14:37,550	00:14:38,986	superstore	Amy
363	5	shut up. i'm not used to these things.	prevent	00:14:47,429	00:14:49,344	superstore	Amy
363	7	and i was a pretty decent skier.	flaunt	00:15:02,618	00:15:05,055	superstore	Jonah
367	6	enjoy your 5 1/2 million, loser.	taunt	00:19:02,075	00:19:04,338	superstore	Nico
368	3	just think of yourself as, like, you're a pendulum.	advise	00:19:55,694	00:19:57,913	superstore	Jonah
368	5	yeah, but not so loose, and let's please be careful.	advise	00:19:59,785	00:20:02,483	superstore	Jonah
368	7	okay, all right.	acknowledge	00:20:09,055	00:20:11,144	superstore	Jonah
370	0	the doctor says it's normal for the head to be so much bigger than the rest of the body.	inform	00:00:31,226	00:00:35,491	superstore	superstore person1
370	2	wait. you're gonna just do that right here?	confirm	00:00:49,984	00:00:51,333	superstore	Jonah
371	1	donald?	confirm	00:01:37,597	00:01:39,207	superstore	Jonah
371	2	i'm don sosa, and have i got a car for you.	joke	00:01:41,165	00:01:44,560	superstore	Jonah
371	5	i am not a crook.	joke	00:02:21,641	00:02:23,773	superstore	Marcus
372	0	uh, little advice. get the c-section.	advise	00:02:42,618	00:02:45,795	superstore	superstore person1
372	4	nope. nope. absolutely not.	leave	00:03:08,122	00:03:11,778	superstore	Dina
374	0	what are you doing here?	care	00:03:37,804	00:03:39,109	superstore	Nico
374	10	they cut off his cell phone service a month ago, so.	explain	00:04:30,465	00:04:34,208	superstore	Nico
379	0	hey, is this the only gumbo mix you have?	confirm	00:06:48,168	00:06:51,214	superstore	Jeff
381	0	i need to know the gender of their baby.	ask_help	00:07:52,972	00:07:55,626	superstore	Garrett
381	1	okay, sure, one second.	acknowledge	00:07:55,670	00:07:58,455	superstore	Garrett
381	5	you have no idea how spot on i was.	criticize	00:08:11,512	00:08:14,558	superstore	Garrett
382	0	i did not think this through.	complain	00:08:14,602	00:08:15,951	superstore	Dina
382	4	look, dina, it's just for a few more months.	comfort	00:08:27,136	00:08:29,617	superstore	Amy
382	6	the phrase  cut from hole to hole  was said to me.	complain	00:08:33,012	00:08:36,189	superstore	Dina
383	2	and besides, you just need to get back out there, you know?	comfort	00:09:07,046	00:09:10,005	superstore	Jonah
383	3	get back on the horse. giddy-up!	comfort	00:09:10,049	00:09:12,573	superstore	Jonah
383	4	is that so wrong? to just once ask what makes jeffrey happy?	complain	00:09:27,849	00:09:32,810	superstore	Jeff
383	5	you shouldn't rush into anything.	comfort	00:09:36,162	00:09:37,598	superstore	Nico
383	7	yeah, defin--definitely. you'll find another job.	comfort	00:09:40,949	00:09:43,125	superstore	Jonah
383	8	you just--you need to figure out you first.	advise	00:09:43,169	00:09:46,085	superstore	Jonah
384	0	hey, check out how light these are.	flaunt	00:12:47,091	00:12:48,789	superstore	Jeff
384	6	he is more man than you'll ever be.	taunt	00:13:35,662	00:13:37,185	superstore	Nico
384	7	if we're talking about truth bombs, well, take shelter, 'cause i'm about to make it rain.	taunt	00:13:37,228	00:13:42,146	superstore	Nico
