Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
136	0	meet me in back in five.	Arrange	00:10:15,142	00:10:16,676	superstore	Amy
136	1	tough luck, dude.	Comfort	00:10:18,545	00:10:20,113	superstore	Marcus
136	2	ah, it's fine.	Acknowledge	00:10:20,147	00:10:22,115	superstore	Jonah
136	4	i heard about your living situation and if you want, you can crash with me.	Invite	00:10:23,550	00:10:29,156	superstore	Marcus
136	6	that's really nice, marcus. thank you.	Thank	00:10:31,924	00:10:34,461	superstore	Jonah
136	10	you're a crazy man. we're going to be on fire.	Praise	00:10:45,705	00:10:47,674	superstore	Marcus
137	0	um, i'm supposed to give a speech later, and i'm a little nervous about it, uh, given that...	Ask for help	00:11:07,494	00:11:13,833	superstore	Glenn
137	1	what's wrong with my voice?	Complain	00:11:22,209	00:11:23,576	superstore	Glenn
137	2	nothing. you have a nice voice.	Praise	00:11:23,610	00:11:25,545	superstore	Garrett
137	3	garrett, i'm not a child.	Complain	00:11:25,578	00:11:27,280	superstore	Glenn
137	5	okay. um...	Acknowledge	00:11:30,383	00:11:31,884	superstore	Garrett
137	6	some people-not me, but some people-might find your voice, octave-wise, to be the teeniest, tiniest, bit...	Inform	00:11:31,918	00:11:40,293	superstore	Garrett
137	11	yeah, it's high.	Agree	00:11:53,005	00:11:54,641	superstore	Garrett
139	0	sorry, no, i--no.	Apologise	00:12:56,469	00:12:57,970	superstore	Amy
139	1	this is the worst.	Complain	00:13:01,841	00:13:04,711	superstore	Amy
139	2	you want to listen to a podcast?	Advise	00:13:06,446	00:13:12,919	superstore	Jonah
139	3	sure.	Acknowledge	00:13:12,952	00:13:14,621	superstore	Amy
139	4	my phone got stolen from my trailer.	Complain	00:13:16,789	00:13:18,758	superstore	Jonah
140	1	i mean, it's complicated.	Explain	00:13:33,105	00:13:34,907	superstore	Nico
140	2	i'm mateo!	Introduce	00:13:34,941	00:13:36,443	superstore	Nico
140	3	okay, man.	Acknowledge	00:13:36,476	00:13:37,577	superstore	superstore person4
140	5	so hot.	Complain	00:13:42,615	00:13:44,551	superstore	Nico
141	0	i'm sorry i didn't know who you were before.	Apologise	00:13:54,861	00:13:56,829	superstore	Dina
141	1	i'm not super up on pop culture.	Explain	00:13:56,863	00:13:58,865	superstore	Dina
141	2	don't worry about it.	Comfort	00:13:58,898	00:14:00,767	superstore	superstore person2
141	4	well, you should probably get back to straightening around the registers.	Arrange	00:14:07,907	00:14:11,010	superstore	Dina
141	6	you're being serious?	Doubt	00:14:14,747	00:14:16,883	superstore	superstore person2
142	1	how's it going with the ribbon?	Care	00:15:18,845	00:15:20,513	superstore	Glenn
142	2	we can't cut a giant ribbon with these!	Oppose	00:15:29,689	00:15:31,791	superstore	Glenn
142	3	okay, we'll be ready in about an hour.	Inform	00:15:31,824	00:15:33,159	superstore	Dina
142	4	an hour?	Doubt	00:15:33,192	00:15:34,427	superstore	Glenn
142	5	ooh, then you're going to need to stall big-time.	Advise	00:15:35,928	00:15:37,797	superstore	Dina
142	7	how's it looking inside?	Care	00:15:42,001	00:15:44,604	superstore	Jeff
142	9	no, no, no.	Prevent	00:15:45,805	00:15:47,139	superstore	Glenn
143	0	thank you, glenn. that was beautiful.	Thank	00:16:12,932	00:16:14,734	superstore	Jeff
143	1	let's cut that ribbon and check it out!	Inform	00:16:16,969	00:16:19,138	superstore	Jeff
143	2	but first, the comedic stylings of mr. howie mandel!	Inform	00:16:24,143	00:16:28,581	superstore	Glenn
143	3	this, uh, event was set up by my, uh, appearance agent, not my, uh, performance agent.	Inform	00:16:33,085	00:16:38,825	superstore	superstore person1
143	4	performing is a whole... different negotiation, so, uh...	Inform	00:16:38,858	00:16:43,596	superstore	superstore person2
143	5	thank you, everybody.	Thank	00:16:43,630	00:16:46,098	superstore	superstore person2
143	6	then i guess--i guess i'll keep talking.	Inform	00:16:51,137	00:16:53,973	superstore	Glenn
147	1	sorry i missed that.	Apologise	00:02:44,768	00:02:46,937	superstore	Jonah
147	2	really?	Confirm	00:02:50,941	00:02:51,975	superstore	Amy
147	3	my pop-pop can run an eight-minute mile.	Flaunt	00:02:55,779	00:02:58,015	superstore	Jonah
147	4	that's a weird thing to brag about.	Taunt	00:02:58,048	00:02:59,750	superstore	Amy
147	5	i'm just saying. it's pretty fast.	Flaunt	00:02:59,783	00:03:02,085	superstore	Jonah
147	7	it's a good excuse to see family.	Explain	00:03:03,821	00:03:05,288	superstore	Amy
147	10	that was an accident, right? he was...how, uh...	Doubt	00:03:12,896	00:03:16,800	superstore	Jonah
147	12	because he's, you know, one of my best friends.	Explain	00:03:22,205	00:03:25,275	superstore	Jonah
147	13	and my roommate.	Emphasize	00:03:25,308	00:03:27,044	superstore	Jonah
148	0	ohh! these things are impossible.	Complain	00:03:42,259	00:03:44,127	superstore	Nico
148	1	yeah, and who is gonna steal a  matrix 2  and  3  box set?	Doubt	00:03:44,161	00:03:48,231	superstore	Cheyenne
148	2	hey, you two. how's it going?	Care	00:03:52,836	00:03:54,504	superstore	Glenn
148	3	ugh. pretty sucky.	Complain	00:03:54,537	00:03:56,339	superstore	Nico
148	4	because of brett?	Confirm	00:03:56,373	00:03:58,208	superstore	Glenn
148	6	i think it's very, very likely that he is still alive.	Emphasize	00:04:00,043	00:04:03,280	superstore	Glenn
148	7	but if you two are upset about his disappearance, then you can take a break for a while.	Advise	00:04:03,313	00:04:09,853	superstore	Glenn
148	8	oh, no, that's okay, we don't--	Oppose	00:04:09,887	00:04:11,521	superstore	Cheyenne
148	9	thank you, glenn.	Thank	00:04:11,554	00:04:13,123	superstore	Nico
148	11	yeah, and he was--he was like a grandfather to me.	Agree	00:04:20,030	00:04:24,234	superstore	Cheyenne
150	3	hey. have you guys noticed anything weird about dina?	Confirm	00:05:52,189	00:05:56,193	superstore	Amy
150	4	okay. i mean, not normal dina-weirdness, like, something's off.	Explain	00:06:04,101	00:06:09,072	superstore	Amy
150	6	oh! see?	Confirm	00:06:13,143	00:06:14,044	superstore	Amy
152	0	there's no tornado. you're free to leave.	Inform	00:06:39,500	00:06:41,569	superstore	Glenn
152	1	now, better safe than sorry, so no apologies.	Explain	00:06:41,602	00:06:43,604	superstore	Dina
152	2	anyway, as a thank you, please enjoy a coupon for 50 cents off frozen yogurt in the café.	Inform	00:06:51,679	00:06:57,718	superstore	Glenn
152	3	we could only find ten.	Inform	00:06:57,751	00:06:59,453	superstore	Amy
152	4	so...get them while they're hot.	Advise	00:06:59,487	00:07:02,490	superstore	Glenn
152	5	thank you.	Thank	00:07:03,524	00:07:05,058	superstore	Dina
152	6	give one to her. dina was really rough with her.	Arrange	00:07:06,093	00:07:09,463	superstore	Glenn
153	0	i know. it's beautiful.	Praise	00:08:33,747	00:08:35,716	superstore	Nico
153	1	how's it going, you two?	Care	00:08:35,749	00:08:38,486	superstore	Glenn
153	2	even with the foot?	Doubt	00:08:48,596	00:08:50,564	superstore	Cheyenne
153	4	i did wanna write a brett tribute for the newsletter-you know, just in case.	Plan	00:08:53,634	00:08:58,205	superstore	Glenn
153	5	and you guys knew him so well i thought maybe you could help.	Ask for help	00:08:58,238	00:09:02,710	superstore	Glenn
153	6	of course. i mean, we would love to honor him.	Agree	00:09:02,743	00:09:06,714	superstore	Nico
153	7	so what was his wife's name?	Ask for help	00:09:06,747	00:09:09,116	superstore	Glenn
153	9	cinnamon margaret?	Confirm	00:09:12,252	00:09:13,587	superstore	Glenn
154	0	i'm taking this down to the storm shelter.	Plan	00:09:41,314	00:09:42,716	superstore	Dina
154	1	oh, do we need that much?	Doubt	00:09:42,750	00:09:44,151	superstore	Amy
154	3	sorry, everybody. looks like we're gonna starve down here because amy thought we'd only be trapped for 15 minutes.	Inform	00:09:47,788	00:09:52,760	superstore	Dina
154	4	uh, dina? that seems a little dramatic.	Oppose	00:09:52,793	00:09:55,162	superstore	Amy
154	5	okay, uh, dina? that seems a little dramatic.  look, i don't have time to roast you, okay?	Taunt	00:09:55,195	00:09:59,166	superstore	Dina
154	6	are you maybe going through anything you wanna talk about, or...	Confirm	00:10:01,669	00:10:05,673	superstore	Amy
154	9	okay, dina? i'm worried about you.	Care	00:10:09,309	00:10:12,179	superstore	Amy
154	10	as a friend. you wanna be a friend?	Confirm	00:10:12,212	00:10:14,682	superstore	Amy
154	11	go freeze a couple hundred pounds of chard.	Arrange	00:10:14,715	00:10:16,550	superstore	Dina
154	12	i'm not doing that.	Oppose	00:10:16,584	00:10:18,185	superstore	Amy
154	13	fine.	Taunt	00:10:18,218	00:10:19,753	superstore	Dina
157	0	look, dina. i just think that you're holding in a lot of pent-up emotion and that it's good to talk about these things.	Explain	00:14:34,306	00:14:41,180	superstore	Amy
157	1	oh, and that worked out great for you, didn't it?	Taunt	00:14:42,915	00:14:44,784	superstore	Dina
157	2	dina, that didn't work out for them, though, actually.	Explain	00:14:44,817	00:14:47,787	superstore	Cheyenne
157	4	ugh, that's your trauma?	Confirm	00:15:00,266	00:15:02,068	superstore	Nico
157	8	it is not!	Oppose	00:15:12,044	00:15:13,345	superstore	Glenn
157	9	i threw up in my lap.	Complain	00:15:13,379	00:15:15,347	superstore	Glenn
157	10	and then jerusha made us stay because it was our date night and the tickets were non-refundable.	Explain	00:15:15,381	00:15:20,052	superstore	Glenn
157	11	okay, there's a lot to unpack there, but let's circle back to dina.	Advise	00:15:20,086	00:15:24,056	superstore	Amy
157	13	ha. i had to cut my way out.	Complain	00:15:29,361	00:15:32,799	superstore	Myrtle
158	5	are you kidding? that's, like, nothing.	Taunt	00:16:29,922	00:16:32,158	superstore	Nico
158	6	i didn't try to murder you.	Oppose	00:16:36,128	00:16:38,330	superstore	Sandra
158	7	i just didn't try to save you.	Explain	00:16:38,364	00:16:40,299	superstore	Sandra
158	9	look. listen. i get it.	Inform	00:16:49,475	00:16:51,177	superstore	Dina
158	11	get off me!	Leave	00:16:59,952	00:17:01,120	superstore	Dina
159	0	and then his car got swallowed up by the tornado?	Confirm	00:17:15,051	00:17:16,986	superstore	Glenn
159	1	and then we emailed the wrong brett, so we never knew he was scheduled to work.	Explain	00:17:19,556	00:17:23,059	superstore	Amy
159	2	well, i knew he wasn't dead.	Flaunt	00:17:23,092	00:17:25,595	superstore	Glenn
159	3	yeah. i guess you were right.	Agree	00:17:25,628	00:17:27,630	superstore	Amy
159	7	you sure are bagging those groceries.	Praise	00:17:39,175	00:17:41,210	superstore	Nico
159	10	is glenn still watching?	Confirm	00:17:47,950	00:17:49,218	superstore	Cheyenne
159	11	yep.	Agree	00:17:49,251	00:17:50,653	superstore	Nico
160	1	you can stop now.	Advise	00:18:12,742	00:18:14,243	superstore	Jonah
160	3	i wasn't trying to be nosy. i just-i thought it would be cool to know you better. that's all.	Explain	00:18:17,113	00:18:22,151	superstore	Jonah
160	4	i'm an adult.	Emphasize	00:18:26,956	00:18:28,157	superstore	Garrett
160	8	is this also in iraq?	Confirm	00:18:39,569	00:18:41,170	superstore	Jonah
160	10	hey. d--um...does randy know?	Confirm	00:18:50,647	00:18:53,082	superstore	Jonah
160	11	that's messed up.	Complain	00:18:56,919	00:18:58,521	superstore	Jonah
161	2	look, you know brett is alive, right?	Confirm	00:19:16,806	00:19:20,109	superstore	Amy
161	3	no one died. it's all okay.	Comfort	00:19:20,142	00:19:22,712	superstore	Amy
161	4	so, we can just head out.	Invite	00:19:22,745	00:19:25,615	superstore	Amy
161	5	i'm not leaving.	Oppose	00:19:25,648	00:19:27,016	superstore	Dina
161	6	you cannot...stay... down here!	Prevent	00:19:30,052	00:19:34,090	superstore	Amy
161	7	are you being serious right now?	Doubt	00:19:34,123	00:19:35,658	superstore	Dina
161	9	oh, it's just getting sad at this point.	Complain	00:19:47,303	00:19:51,741	superstore	Dina
161	10	you're so tiny!	Taunt	00:19:51,774	00:19:53,776	superstore	Dina
161	11	just for that, you don't get a space in the shelter.	Criticize	00:19:56,078	00:19:58,080	superstore	Dina
161	12	oh, i'm so sad that i don't get a spot in your little masturbation jail.	Taunt	00:19:58,114	00:20:01,751	superstore	Amy
161	13	all jails are masturbation jails.	Emphasize	00:20:01,784	00:20:03,786	superstore	Dina
161	15	no, you can't prepare for everything, but i can and i always do.	Oppose	00:20:06,856	00:20:11,127	superstore	Dina
161	16	no, i-i do.	Oppose	00:20:19,702	00:20:22,204	superstore	Amy
161	18	really?	Confirm	00:20:23,673	00:20:25,174	superstore	Dina
161	19	nancy kerrigan hit herself in the leg.   nobody tells you at six that a dog can't eat chocolate.	Complain	00:20:37,419	00:20:44,326	superstore	Dina
161	22	yeah. no. sorry. you go, you go.	Arrange	00:21:05,782	00:21:07,750	superstore	Amy
161	24	mm-hmm. we're at ten.	Acknowledge	00:21:11,387	00:21:12,889	superstore	Amy
161	25	it's about to get really bad.	Complain	00:21:12,922	00:21:17,093	superstore	Dina
164	0	i agree.	Agree	00:03:18,431	00:03:20,133	superstore	Glenn
164	1	i mean, i know the agencies say it could be as much as $50,000.	Explain	00:03:24,838	00:03:28,942	superstore	Glenn
164	3	oh.	Acknowledge	00:03:33,180	00:03:34,815	superstore	Glenn
164	5	it's not a problem.	Agree	00:03:36,984	00:03:38,251	superstore	superstore person1
164	6	okay, no, 15, 15, 15. we agree on 15.	Agree	00:03:40,187	00:03:42,823	superstore	Glenn
166	0	yep.	Acknowledge	00:04:21,294	00:04:22,495	superstore	superstore person3
166	2	left it at the office.	Explain	00:04:24,331	00:04:26,066	superstore	superstore person3
166	3	you'd like to purchase an xbox one and a pile of candy.	Confirm	00:04:26,099	00:04:29,536	superstore	Garrett
166	4	yeah, you know, for the kids.	Explain	00:04:29,569	00:04:31,471	superstore	superstore person3
166	6	you're a good dad, mr. marquard.	Praise	00:04:41,982	00:04:44,885	superstore	Garrett
169	0	aw, i'm sure you'll find someone.	Comfort	00:06:29,022	00:06:30,590	superstore	Cheyenne
169	2	sometimes i think that maybe god is trying to send me a message that people in their late 50s shouldn't conceive a child.	Complain	00:06:32,059	00:06:39,199	superstore	Glenn
169	4	of course, i would.	Agree	00:06:47,607	00:06:49,176	superstore	Cheyenne
169	5	you mean that?	Confirm	00:06:50,710	00:06:52,645	superstore	Glenn
169	6	absolutely.	Acknowledge	00:06:52,679	00:06:55,248	superstore	Cheyenne
169	7	thank you! oh, my god.	Thank	00:06:57,250	00:06:59,552	superstore	Glenn
170	0	excuse me, hi, sorry to interrupt.	Greet	00:07:17,604	00:07:19,406	superstore	Jonah
170	3	it's the best job i've ever had.	Praise	00:07:25,212	00:07:26,613	superstore	superstore person4
170	5	it's the best job i've ever had.	Praise	00:07:44,664	00:07:46,399	superstore	superstore person3
170	6	have a heavenly day.	Leave	00:07:46,433	00:07:48,268	superstore	superstore person3
170	8	well, it's been the best job i've ever had for about 4 1/2 years.	Praise	00:07:58,278	00:08:02,482	superstore	superstore person2
170	10	people love it here. obviously.	Emphasize	00:08:06,686	00:08:09,456	superstore	Dina
171	1	oh, sorry about that.	Apologise	00:08:16,229	00:08:17,697	superstore	Glenn
171	3	could you profile?	Ask for help	00:08:25,838	00:08:28,408	superstore	Glenn
171	4	it just means so much to us that you're willing to do this.	Thank	00:08:30,843	00:08:35,448	superstore	Glenn
171	7	cheyenne, do you still wanna do this?	Confirm	00:08:51,098	00:08:53,566	superstore	Glenn
171	8	totally. great.	Acknowledge	00:08:58,505	00:09:00,140	superstore	Cheyenne
171	11	but bo, he just sucks, you know.	Criticize	00:09:20,427	00:09:25,198	superstore	Cheyenne
171	12	yeah. bo sucks.	Complain	00:09:25,232	00:09:28,635	superstore	Glenn
172	0	uh, hey, len. i'm--i'm jonah.	Greet	00:09:36,609	00:09:40,780	superstore	Jonah
172	1	how's it going today?	Care	00:09:40,813	00:09:42,749	superstore	Jonah
172	2	oh, she's fine. she does this every day.	Explain	00:09:47,787	00:09:50,657	superstore	superstore person4
172	5	they're quaddin' ya, huh?	Confirm	00:10:02,802	00:10:05,438	superstore	superstore person4
172	6	yeah. they're quadding us.	Acknowledge	00:10:05,472	00:10:07,274	superstore	Amy
172	7	so, um, what's it like?	Asking for opinions	00:10:07,307	00:10:09,709	superstore	Amy
172	8	honestly, you're screwed.	Warn	00:10:12,245	00:10:15,182	superstore	superstore person4
174	1	bo, is there anything that cheyenne and i can say to help you change your mind?	Ask for help	00:11:47,707	00:11:53,613	superstore	Glenn
174	2	and would i get to go with jerusha?	Confirm	00:12:03,290	00:12:04,724	superstore	Bo
174	3	almost definitely not.	Refuse	00:12:04,757	00:12:06,726	superstore	Glenn
174	5	it--it's okay.	Comfort	00:12:20,540	00:12:21,874	superstore	Glenn
174	6	i--i accept your decision and-well, i'm disappointed, you know.	Complain	00:12:21,908	00:12:26,879	superstore	Glenn
174	11	okay, everyone, i made some quick shift assignment changes.	Inform	00:12:44,664	00:12:47,500	superstore	Amy
175	0	henry, elias, you're in ladies' shoes.	Arrange	00:12:47,534	00:12:49,902	superstore	Amy
175	1	mateo, you're in sports.	Arrange	00:12:49,936	00:12:51,504	superstore	Amy
175	2	oh, ah, kelly, you're on register.	Inform	00:12:52,772	00:12:54,341	superstore	Amy
175	5	oh, marcus, yes, you just float.	Arrange	00:12:59,045	00:13:00,980	superstore	Amy
175	6	i want the customers to feel like you're everywhere.	Arrange	00:13:01,013	00:13:02,815	superstore	Amy
175	11	all right, guys, listen up.	Inform	00:13:17,864	00:13:19,332	superstore	Amy
175	12	but i should say that this is a chance for this store to become bigger, to become more.	Inform	00:13:20,833	00:13:27,874	superstore	Amy
175	13	but if we work together, we can stop that from happening.	Inform	00:13:27,907	00:13:31,944	superstore	Amy
177	1	while that's fascinating, i'm not sure it constitutes an emergency that we need to talk about right now, so i gotta get back in there, okay?	Leave	00:15:02,969	00:15:09,809	superstore	Jeff
177	2	wait, no, no, no, wait, no. that wasn't the emergency.	Prevent	00:15:09,842	00:15:11,611	superstore	Jonah
177	6	you're obviously going through something and--and i-i just want you to know that i see you, and i am here if you ever wanna talk.	Comfort	00:15:25,625	00:15:34,734	superstore	Jonah
177	7	i'd like that.	Acknowledge	00:15:36,869	00:15:38,070	superstore	Jeff
177	8	oh, you would, yeah, uh-cool.	Acknowledge	00:15:38,104	00:15:41,774	superstore	Jonah
178	0	and then suddenly, you're 40, running a rat race you don't even understand.	Complain	00:16:56,849	00:16:59,952	superstore	Jeff
178	3	exactly. yeah, nothing.	Acknowledge	00:17:06,893	00:17:09,729	superstore	Jonah
180	4	let's relax. it was a crappy store.	Comfort	00:18:31,811	00:18:34,981	superstore	Garrett
180	5	yeah, fair enough.	Acknowledge	00:18:35,014	00:18:36,348	superstore	Dina
180	6	it'll be fine, you guys.	Comfort	00:18:36,382	00:18:38,284	superstore	Nico
180	8	how do you get money stains off your hands?	Asking for opinions	00:18:44,156	00:18:46,759	superstore	Kelly
181	1	oh, actually, we didn't make quad-a.	Emphasize	00:19:34,006	00:19:36,709	superstore	Jonah
181	2	dammit.	Complain	00:19:36,743	00:19:38,210	superstore	Jeff
181	3	this is bad. i can't go home, jonah.	Complain	00:19:41,948	00:19:44,717	superstore	Jeff
181	4	i bought a subaru! that money's gone!	Complain	00:19:47,153	00:19:50,089	superstore	Jeff
181	5	gone. i couldn't wait a week?	Complain	00:19:50,122	00:19:51,858	superstore	Jeff
181	6	one week. no discipline.	Complain	00:19:51,891	00:19:54,393	superstore	Jeff
183	0	if i have to pump myself full of hormones it's only fair that he go through the same pain.	Complain	00:00:11,445	00:00:16,950	superstore	Dina
183	1	yeah, that's how it works.	Agree	00:00:21,589	00:00:23,691	superstore	Jonah
183	2	i just can't believe you guys are making a baby.	Doubt	00:00:23,724	00:00:25,826	superstore	Amy
183	3	you don't even like each other.	Doubt	00:00:25,859	00:00:27,327	superstore	Amy
183	4	if i wanted to avoid doing things with people i hate, i would literally never leave my house.	Explain	00:00:27,360	00:00:30,898	superstore	Dina
183	5	and believe me, i am only doing it for the money.	Explain	00:00:30,931	00:00:33,100	superstore	Dina
183	6	it just sucks that you have to get so many shots.	Complain	00:00:41,091	00:00:42,860	superstore	Jonah
183	7	that's why.	Explain	00:00:47,330	00:00:48,365	superstore	Dina
184	0	like you were alive during the '90s.	Taunt	00:00:56,724	00:00:58,559	superstore	Cheyenne
184	1	yeah, i was. yep, the roaring '90s.	Agree	00:00:58,592	00:01:01,762	superstore	Amy
184	3	harmonica's into green day?	Confirm	00:01:11,104	00:01:12,706	superstore	Amy
184	4	i doubt she's ever heard of them.	Doubt	00:01:12,740	00:01:14,942	superstore	Cheyenne
184	6	but it's my mom's favorite band, and it's just easier not to argue with her.	Explain	00:01:15,709	00:01:20,113	superstore	Cheyenne
184	8	all right, well, what about, like, mermaids?	Advise	00:01:33,093	00:01:36,096	superstore	Amy
184	9	i don't know. my mom really wants green day.	Complain	00:01:36,129	00:01:39,199	superstore	Cheyenne
184	10	they're half-fish, half-human, they're like rebels.	Joke	00:01:41,301	00:01:44,738	superstore	Amy
184	11	you know, down for whatever.	Explain	00:01:44,772	00:01:46,574	superstore	Amy
184	12	it's totally true.	Agree	00:01:53,614	00:01:55,015	superstore	Amy
185	0	okay, i'm gonna go hide it so nobody else buys it before we can.	Plan	00:02:06,760	00:02:09,630	superstore	Kelly
185	1	ooh, good idea.	Praise	00:02:09,663	00:02:11,098	superstore	Jonah
185	2	pretty steamy weekend you guys got planned.	Praise	00:02:11,131	00:02:13,834	superstore	Garrett
185	3	yeah, i'm excited.	Agree	00:02:13,867	00:02:15,202	superstore	Jonah
185	5	oh, um...	Acknowledge	00:02:23,176	00:02:25,045	superstore	Jonah
185	7	cool.	Praise	00:02:26,213	00:02:28,015	superstore	Jonah
185	8	you're gonna be having sex on a jigsaw puzzle in the ozarks, and you're jealous of randy?	Doubt	00:02:28,048	00:02:31,284	superstore	Garrett
185	9	no.	Oppose	00:02:31,318	00:02:32,986	superstore	Jonah
185	10	i just didn't know he was gonna come over, so that's just, you know, news to me, is all.	Explain	00:02:33,020	00:02:39,026	superstore	Jonah
185	11	cool.	Leave	00:02:41,061	00:02:42,596	superstore	Jonah
186	2	i'm just gonna void this, and i'll do another one.	Plan	00:02:50,003	00:02:52,172	superstore	Glenn
186	3	no, i am not starting out this journey with a mistake.	Oppose	00:02:53,874	00:02:56,677	superstore	Glenn
186	4	here, you can fill out the forms while i write another one.	Arrange	00:02:56,710	00:03:00,113	superstore	Glenn
186	5	it's what they say you're supposed to do.	Explain	00:03:05,786	00:03:07,955	superstore	Glenn
186	6	regular checkups,   custody release--  okay, wait, you think i want to steal your kid?	Doubt	00:03:07,988	00:03:12,092	superstore	Dina
186	7	and then what? have to spend years explaining why it's good thing to be chosen last for dodgeball?	Doubt	00:03:12,125	00:03:15,963	superstore	Dina
186	8	no, it's just better safe than sorry.	Oppose	00:03:15,996	00:03:18,065	superstore	Glenn
186	9	no, no, no, that's fine, that's fine.	Oppose	00:03:18,098	00:03:19,700	superstore	Dina
186	10	you know what? i am gonna give this a read, and i'll let you know if i have any thoughts.	Leave	00:03:19,733	00:03:22,770	superstore	Dina
188	0	in the event of a baby over eight pounds, lessee will reimburse leaser for vaginal reconstruction.  hey, i was happy to have a gentleman's agreement.	Inform	00:04:50,223	00:04:57,164	superstore	Glenn
188	2	i'm gonna have to take some time to review these changes.	Plan	00:05:00,300	00:05:03,070	superstore	Glenn
188	3	sure, oh, fyi, clauses 30-49 are all vag-related, and the last page is the before photos.	Inform	00:05:03,103	00:05:10,177	superstore	Dina
190	0	i'm her actual mother.  what does that even mean?	Complain	00:06:36,396	00:06:38,966	superstore	Amy
190	2	it either means she's the one who gave birth to her, or...	Explain	00:06:40,367	00:06:44,071	superstore	Jonah
190	3	well, it doesn't give her the right to just swoop in, and start changing up perfectly good shirts, and perfectly good parties.	Complain	00:06:46,339	00:06:52,279	superstore	Amy
190	4	i mean, mermaids is a better theme than green day.	Explain	00:06:52,312	00:06:55,448	superstore	Amy
190	5	like, that's an objective fact, right?	Confirm	00:06:55,482	00:06:57,384	superstore	Amy
190	7	name three of their songs.	Arrange	00:06:58,818	00:07:00,587	superstore	Amy
190	8	boulevard of broken dreams,   good riddance,  okay, well, those are the obvious ones--name three more.	Arrange	00:07:00,620	00:07:05,558	superstore	Jonah
190	9	you--you butt in all the time.	Criticize	00:07:11,231	00:07:13,600	superstore	Amy
191	0	i've never really hired a lawyer before.	Inform	00:07:25,612	00:07:28,081	superstore	Glenn
191	1	but i just wanted to make sure everything dina put in was kosher.	Explain	00:07:28,115	00:07:31,818	superstore	Glenn
191	2	yeah, well, that makes sense.	Agree	00:07:31,851	00:07:34,254	superstore	superstore person2
191	3	i'm sorry about using the word  kosher.  that wasn't a comment on your religion.	Apologise	00:07:35,288	00:07:39,226	superstore	Glenn
191	4	okay.	Acknowledge	00:07:42,162	00:07:43,596	superstore	Glenn
191	6	well, is it basically okay?	Confirm	00:07:46,566	00:07:48,535	superstore	Glenn
191	7	oh, okay. i could go get her right now.	Leave	00:07:53,273	00:07:56,209	superstore	Glenn
191	8	yeah.	Agree	00:07:56,243	00:07:57,477	superstore	Glenn
191	9	i'll bring in a bagel and a smear.	Leave	00:07:57,510	00:07:58,778	superstore	Glenn
191	10	you know what? an onion bagel would be great.	Inform	00:08:01,414	00:08:03,550	superstore	superstore person2
192	1	but yes, i do, it's crazy. cuckoo bananas, makes no sense.	Agree	00:08:17,530	00:08:20,900	superstore	Amy
192	2	yes, 100%, i think you should do mermaids.	Agree	00:08:22,469	00:08:24,671	superstore	Amy
192	3	i just--i have a hard time standing up to her.	Explain	00:08:30,210	00:08:32,745	superstore	Amy
192	4	she never listens to what i want.	Complain	00:08:32,779	00:08:34,547	superstore	Cheyenne
192	5	you want me to brag about you to my mom?	Doubt	00:08:41,688	00:08:44,357	superstore	Cheyenne
192	6	uh-uh.	Oppose	00:08:44,391	00:08:45,358	superstore	Amy
192	7	sorry.	Apologise	00:08:45,392	00:08:46,593	superstore	Amy
192	8	you would say you were a grownup, you make your own decisions.	Advise	00:08:46,626	00:08:50,597	superstore	Amy
192	10	why don't we go talk to her together?	Advise	00:08:53,233	00:08:55,602	superstore	Amy
192	11	okay.	Agree	00:08:55,635	00:08:56,869	superstore	Cheyenne
193	0	yeah, of course, totally.	Agree	00:09:05,378	00:09:06,779	superstore	Jonah
193	1	um, hey, earlier, uh, when you were talking about you meant, sort of, like a general, ineffable sense of spiritual presence, right?	Confirm	00:09:06,813	00:09:16,289	superstore	Jonah
193	2	not--not like magical little creatures flying around?	Confirm	00:09:16,323	00:09:20,227	superstore	Jonah
193	3	okay, i was just-i was just checking.	Explain	00:09:25,798	00:09:27,367	superstore	Jonah
193	4	yeah, no, by angels, i meant like regular-sized, celestial beings who look out for us.	Explain	00:09:29,769	00:09:35,542	superstore	Kelly
193	5	right.	Agree	00:09:35,575	00:09:37,510	superstore	Jonah
193	6	no, they have halos and wings, they're angels.	Oppose	00:09:42,615	00:09:46,319	superstore	Kelly
193	7	right.	Agree	00:09:46,353	00:09:47,787	superstore	Jonah
193	8	okay, cool, yeah, no, i was just, um...	Acknowledge	00:09:47,820	00:09:50,390	superstore	Jonah
195	0	oh, so now, we're lawyering up, is that it?	Confirm	00:10:16,916	00:10:18,818	superstore	Dina
195	1	no, no, no, no. bruce is a friend.	Introduce	00:10:18,851	00:10:21,721	superstore	Glenn
195	2	he's here to help us.	Introduce	00:10:21,754	00:10:23,190	superstore	Glenn
195	3	it's more like we're  friending  up.	Introduce	00:10:23,223	00:10:24,724	superstore	Glenn
195	4	i'm not here to make anything contentious.	Explain	00:10:24,757	00:10:26,326	superstore	superstore person2
195	5	i just want to make sure there's no misunderstandings down the road.	Explain	00:10:26,359	00:10:28,795	superstore	superstore person2
195	6	he's a nice guy.	Praise	00:10:28,828	00:10:30,797	superstore	Glenn
195	8	wait...	Prevent	00:10:39,839	00:10:41,474	superstore	Glenn
